Recipe_ID,Recipe_Name,Meal_Type,Cuisine,Diet,Ingredients,Preparation,Prep_Time_Min
R01052,Indian Moong Dal Carrot/Gajar Curry Roti,Dinner,Indian,Vegan,Whole Wheat Flour | Moong Dal | Carrot/Gajar | Tomato/Tamatar,Prepare the matched ingredients together and serve as a balanced meal.,30
R01053,Indian Moong Dal Green Peas Fresh Curry Roti,Dinner,Indian,Vegan,Whole Wheat Flour | Moong Dal | Green Peas Fresh | Tomato/Tamatar,Prepare the matched ingredients together and serve as a balanced meal.,30
R01054,Indian Moong Dal Spinach/Palak Curry Roti,Dinner,Indian,Vegan,Whole Wheat Flour | Moong Dal | Spinach/Palak | Tomato/Tamatar,Prepare the matched ingredients together and serve as a balanced meal.,30
R01055,Indian Moong Dal Cauliflower/Gobhi Curry Roti,Dinner,Indian,Vegan,Whole Wheat Flour | Moong Dal | Cauliflower/Gobhi | Tomato/Tamatar,Prepare the matched ingredients together and serve as a balanced meal.,30
R01056,Indian Moong Dal Okra/Bhindi Curry Roti,Dinner,Indian,Vegan,Whole Wheat Flour | Moong Dal | Okra/Bhindi | Tomato/Tamatar,Prepare the matched ingredients together and serve as a balanced meal.,30
R01057,Indian Moong Dal Brinjal/Baingan Curry Roti,Dinner,Indian,Vegan,Whole Wheat Flour | Moong Dal | Brinjal/Baingan | Tomato/Tamatar,Prepare the matched ingredients together and serve as a balanced meal.,30
R01058,Indian Moong Dal Capsicum/Bell Pepper Curry Roti,Dinner,Indian,Vegan,Whole Wheat Flour | Moong Dal | Capsicum/Bell Pepper | Tomato/Tamatar,Prepare the matched ingredients together and serve as a balanced meal.,30
R01059,Indian Moong Dal Tomato/Tamatar Curry Roti,Dinner,Indian,Vegan,Whole Wheat Flour | Moong Dal | Tomato/Tamatar,Prepare the matched ingredients together and serve as a balanced meal.,30
R01060,Indian Moong Dal Onion/Pyaz Curry Roti,Dinner,Indian,Vegan,Whole Wheat Flour | Moong Dal | Onion/Pyaz | Tomato/Tamatar,Prepare the matched ingredients together and serve as a balanced meal.,30
R01061,Indian Moong Dal Cucumber/Kheera Curry Roti,Dinner,Indian,Vegan,Whole Wheat Flour | Moong Dal | Cucumber/Kheera | Tomato/Tamatar,Prepare the matched ingredients together and serve as a balanced meal.,30
R01062,Indian Moong Dal Broccoli Curry Roti,Dinner,Indian,Vegan,Whole Wheat Flour | Moong Dal | Broccoli | Tomato/Tamatar,Prepare the matched ingredients together and serve as a balanced meal.,30
R01063,Indian Moong Dal Mushroom Curry Roti,Dinner,Indian,Vegan,Whole Wheat Flour | Moong Dal | Mushroom | Tomato/Tamatar,Prepare the matched ingredients together and serve as a balanced meal.,30
R01064,Indian Moong Dal Corn Curry Roti,Dinner,Indian,Vegan,Whole Wheat Flour | Moong Dal | Corn | Tomato/Tamatar,Prepare the matched ingredients together and serve as a balanced meal.,30
R01065,Indian Moong Dal Methi Leaves Curry Roti,Dinner,Indian,Vegan,Whole Wheat Flour | Moong Dal | Methi Leaves | Tomato/Tamatar,Prepare the matched ingredients together and serve as a balanced meal.,30
R01066,Indian Masoor Dal Potato/Aloo Curry Roti,Dinner,Indian,Vegan,Whole Wheat Flour | Masoor Dal | Potato/Aloo | Tomato/Tamatar,Prepare the matched ingredients together and serve as a balanced meal.,30
R01067,Indian Masoor Dal Carrot/Gajar Curry Roti,Dinner,Indian,Vegan,Whole Wheat Flour | Masoor Dal | Carrot/Gajar | Tomato/Tamatar,Prepare the matched ingredients together and serve as a balanced meal.,30
R01068,Indian Masoor Dal Green Peas Fresh Curry Roti,Dinner,Indian,Vegan,Whole Wheat Flour | Masoor Dal | Green Peas Fresh | Tomato/Tamatar,Prepare the matched ingredients together and serve as a balanced meal.,30
R01069,Indian Masoor Dal Spinach/Palak Curry Roti,Dinner,Indian,Vegan,Whole Wheat Flour | Masoor Dal | Spinach/Palak | Tomato/Tamatar,Prepare the matched ingredients together and serve as a balanced meal.,30
R01070,Indian Masoor Dal Cauliflower/Gobhi Curry Roti,Dinner,Indian,Vegan,Whole Wheat Flour | Masoor Dal | Cauliflower/Gobhi | Tomato/Tamatar,Prepare the matched ingredients together and serve as a balanced meal.,30
R01071,Indian Masoor Dal Okra/Bhindi Curry Roti,Dinner,Indian,Vegan,Whole Wheat Flour | Masoor Dal | Okra/Bhindi | Tomato/Tamatar,Prepare the matched ingredients together and serve as a balanced meal.,30
R01072,Indian Masoor Dal Brinjal/Baingan Curry Roti,Dinner,Indian,Vegan,Whole Wheat Flour | Masoor Dal | Brinjal/Baingan | Tomato/Tamatar,Prepare the matched ingredients together and serve as a balanced meal.,30
R01073,Indian Masoor Dal Capsicum/Bell Pepper Curry Roti,Dinner,Indian,Vegan,Whole Wheat Flour | Masoor Dal | Capsicum/Bell Pepper | Tomato/Tamatar,Prepare the matched ingredients together and serve as a balanced meal.,30
R01074,Indian Masoor Dal Tomato/Tamatar Curry Roti,Dinner,Indian,Vegan,Whole Wheat Flour | Masoor Dal | Tomato/Tamatar,Prepare the matched ingredients together and serve as a balanced meal.,30
R01075,Indian Masoor Dal Onion/Pyaz Curry Roti,Dinner,Indian,Vegan,Whole Wheat Flour | Masoor Dal | Onion/Pyaz | Tomato/Tamatar,Prepare the matched ingredients together and serve as a balanced meal.,30
R01076,Indian Masoor Dal Cucumber/Kheera Curry Roti,Dinner,Indian,Vegan,Whole Wheat Flour | Masoor Dal | Cucumber/Kheera | Tomato/Tamatar,Prepare the matched ingredients together and serve as a balanced meal.,30
R01077,Indian Masoor Dal Broccoli Curry Roti,Dinner,Indian,Vegan,Whole Wheat Flour | Masoor Dal | Broccoli | Tomato/Tamatar,Prepare the matched ingredients together and serve as a balanced meal.,30
R01078,Indian Masoor Dal Mushroom Curry Roti,Dinner,Indian,Vegan,Whole Wheat Flour | Masoor Dal | Mushroom | Tomato/Tamatar,Prepare the matched ingredients together and serve as a balanced meal.,30
R01079,Indian Masoor Dal Corn Curry Roti,Dinner,Indian,Vegan,Whole Wheat Flour | Masoor Dal | Corn | Tomato/Tamatar,Prepare the matched ingredients together and serve as a balanced meal.,30
R01080,Indian Masoor Dal Methi Leaves Curry Roti,Dinner,Indian,Vegan,Whole Wheat Flour | Masoor Dal | Methi Leaves | Tomato/Tamatar,Prepare the matched ingredients together and serve as a balanced meal.,30
R01081,Indian Chana Dal Potato/Aloo Curry Roti,Dinner,Indian,Vegan,Whole Wheat Flour | Chana Dal | Potato/Aloo | Tomato/Tamatar,Prepare the matched ingredients together and serve as a balanced meal.,30
R01082,Indian Chana Dal Carrot/Gajar Curry Roti,Dinner,Indian,Vegan,Whole Wheat Flour | Chana Dal | Carrot/Gajar | Tomato/Tamatar,Prepare the matched ingredients together and serve as a balanced meal.,30
R01083,Indian Chana Dal Green Peas Fresh Curry Roti,Dinner,Indian,Vegan,Whole Wheat Flour | Chana Dal | Green Peas Fresh | Tomato/Tamatar,Prepare the matched ingredients together and serve as a balanced meal.,30
R01084,Indian Chana Dal Spinach/Palak Curry Roti,Dinner,Indian,Vegan,Whole Wheat Flour | Chana Dal | Spinach/Palak | Tomato/Tamatar,Prepare the matched ingredients together and serve as a balanced meal.,30
R01085,Indian Chana Dal Cauliflower/Gobhi Curry Roti,Dinner,Indian,Vegan,Whole Wheat Flour | Chana Dal | Cauliflower/Gobhi | Tomato/Tamatar,Prepare the matched ingredients together and serve as a balanced meal.,30
R01086,Indian Chana Dal Okra/Bhindi Curry Roti,Dinner,Indian,Vegan,Whole Wheat Flour | Chana Dal | Okra/Bhindi | Tomato/Tamatar,Prepare the matched ingredients together and serve as a balanced meal.,30
R01087,Indian Chana Dal Brinjal/Baingan Curry Roti,Dinner,Indian,Vegan,Whole Wheat Flour | Chana Dal | Brinjal/Baingan | Tomato/Tamatar,Prepare the matched ingredients together and serve as a balanced meal.,30
R01088,Indian Chana Dal Capsicum/Bell Pepper Curry Roti,Dinner,Indian,Vegan,Whole Wheat Flour | Chana Dal | Capsicum/Bell Pepper | Tomato/Tamatar,Prepare the matched ingredients together and serve as a balanced meal.,30
R01089,Indian Chana Dal Tomato/Tamatar Curry Roti,Dinner,Indian,Vegan,Whole Wheat Flour | Chana Dal | Tomato/Tamatar,Prepare the matched ingredients together and serve as a balanced meal.,30
R01090,Indian Chana Dal Onion/Pyaz Curry Roti,Dinner,Indian,Vegan,Whole Wheat Flour | Chana Dal | Onion/Pyaz | Tomato/Tamatar,Prepare the matched ingredients together and serve as a balanced meal.,30
R01091,Indian Chana Dal Cucumber/Kheera Curry Roti,Dinner,Indian,Vegan,Whole Wheat Flour | Chana Dal | Cucumber/Kheera | Tomato/Tamatar,Prepare the matched ingredients together and serve as a balanced meal.,30
R01092,Indian Chana Dal Broccoli Curry Roti,Dinner,Indian,Vegan,Whole Wheat Flour | Chana Dal | Broccoli | Tomato/Tamatar,Prepare the matched ingredients together and serve as a balanced meal.,30
R01093,Indian Chana Dal Mushroom Curry Roti,Dinner,Indian,Vegan,Whole Wheat Flour | Chana Dal | Mushroom | Tomato/Tamatar,Prepare the matched ingredients together and serve as a balanced meal.,30
R01094,Indian Chana Dal Corn Curry Roti,Dinner,Indian,Vegan,Whole Wheat Flour | Chana Dal | Corn | Tomato/Tamatar,Prepare the matched ingredients together and serve as a balanced meal.,30
R01095,Indian Chana Dal Methi Leaves Curry Roti,Dinner,Indian,Vegan,Whole Wheat Flour | Chana Dal | Methi Leaves | Tomato/Tamatar,Prepare the matched ingredients together and serve as a balanced meal.,30
R01096,Indian Rajma Potato/Aloo Curry Roti,Dinner,Indian,Vegan,Whole Wheat Flour | Rajma | Potato/Aloo | Tomato/Tamatar,Prepare the matched ingredients together and serve as a balanced meal.,30
R01097,Indian Rajma Carrot/Gajar Curry Roti,Dinner,Indian,Vegan,Whole Wheat Flour | Rajma | Carrot/Gajar | Tomato/Tamatar,Prepare the matched ingredients together and serve as a balanced meal.,30
R01098,Indian Rajma Green Peas Fresh Curry Roti,Dinner,Indian,Vegan,Whole Wheat Flour | Rajma | Green Peas Fresh | Tomato/Tamatar,Prepare the matched ingredients together and serve as a balanced meal.,30
R01099,Indian Rajma Spinach/Palak Curry Roti,Dinner,Indian,Vegan,Whole Wheat Flour | Rajma | Spinach/Palak | Tomato/Tamatar,Prepare the matched ingredients together and serve as a balanced meal.,30
R01100,Indian Rajma Cauliflower/Gobhi Curry Roti,Dinner,Indian,Vegan,Whole Wheat Flour | Rajma | Cauliflower/Gobhi | Tomato/Tamatar,Prepare the matched ingredients together and serve as a balanced meal.,30
R01101,Indian Rajma Okra/Bhindi Curry Roti,Dinner,Indian,Vegan,Whole Wheat Flour | Rajma | Okra/Bhindi | Tomato/Tamatar,Prepare the matched ingredients together and serve as a balanced meal.,30
R01102,Indian Rajma Brinjal/Baingan Curry Roti,Dinner,Indian,Vegan,Whole Wheat Flour | Rajma | Brinjal/Baingan | Tomato/Tamatar,Prepare the matched ingredients together and serve as a balanced meal.,30
R01103,Indian Rajma Capsicum/Bell Pepper Curry Roti,Dinner,Indian,Vegan,Whole Wheat Flour | Rajma | Capsicum/Bell Pepper | Tomato/Tamatar,Prepare the matched ingredients together and serve as a balanced meal.,30
R01104,Indian Rajma Tomato/Tamatar Curry Roti,Dinner,Indian,Vegan,Whole Wheat Flour | Rajma | Tomato/Tamatar,Prepare the matched ingredients together and serve as a balanced meal.,30
R01105,Indian Rajma Onion/Pyaz Curry Roti,Dinner,Indian,Vegan,Whole Wheat Flour | Rajma | Onion/Pyaz | Tomato/Tamatar,Prepare the matched ingredients together and serve as a balanced meal.,30
R01106,Indian Rajma Cucumber/Kheera Curry Roti,Dinner,Indian,Vegan,Whole Wheat Flour | Rajma | Cucumber/Kheera | Tomato/Tamatar,Prepare the matched ingredients together and serve as a balanced meal.,30
R01107,Indian Rajma Broccoli Curry Roti,Dinner,Indian,Vegan,Whole Wheat Flour | Rajma | Broccoli | Tomato/Tamatar,Prepare the matched ingredients together and serve as a balanced meal.,30
R01108,Indian Rajma Mushroom Curry Roti,Dinner,Indian,Vegan,Whole Wheat Flour | Rajma | Mushroom | Tomato/Tamatar,Prepare the matched ingredients together and serve as a balanced meal.,30
R01109,Indian Rajma Corn Curry Roti,Dinner,Indian,Vegan,Whole Wheat Flour | Rajma | Corn | Tomato/Tamatar,Prepare the matched ingredients together and serve as a balanced meal.,30
R01110,Indian Rajma Methi Leaves Curry Roti,Dinner,Indian,Vegan,Whole Wheat Flour | Rajma | Methi Leaves | Tomato/Tamatar,Prepare the matched ingredients together and serve as a balanced meal.,30
R01111,Indian Chickpeas/Kabuli Chana Potato/Aloo Curry Roti,Dinner,Indian,Vegan,Whole Wheat Flour | Chickpeas/Kabuli Chana | Potato/Aloo | Tomato/Tamatar,Prepare the matched ingredients together and serve as a balanced meal.,30
R01112,Indian Chickpeas/Kabuli Chana Carrot/Gajar Curry Roti,Dinner,Indian,Vegan,Whole Wheat Flour | Chickpeas/Kabuli Chana | Carrot/Gajar | Tomato/Tamatar,Prepare the matched ingredients together and serve as a balanced meal.,30
R01113,Indian Chickpeas/Kabuli Chana Green Peas Fresh Curry Roti,Dinner,Indian,Vegan,Whole Wheat Flour | Chickpeas/Kabuli Chana | Green Peas Fresh | Tomato/Tamatar,Prepare the matched ingredients together and serve as a balanced meal.,30
R01114,Indian Chickpeas/Kabuli Chana Spinach/Palak Curry Roti,Dinner,Indian,Vegan,Whole Wheat Flour | Chickpeas/Kabuli Chana | Spinach/Palak | Tomato/Tamatar,Prepare the matched ingredients together and serve as a balanced meal.,30
R01115,Indian Chickpeas/Kabuli Chana Cauliflower/Gobhi Curry Roti,Dinner,Indian,Vegan,Whole Wheat Flour | Chickpeas/Kabuli Chana | Cauliflower/Gobhi | Tomato/Tamatar,Prepare the matched ingredients together and serve as a balanced meal.,30
R01116,Indian Chickpeas/Kabuli Chana Okra/Bhindi Curry Roti,Dinner,Indian,Vegan,Whole Wheat Flour | Chickpeas/Kabuli Chana | Okra/Bhindi | Tomato/Tamatar,Prepare the matched ingredients together and serve as a balanced meal.,30
R01117,Indian Chickpeas/Kabuli Chana Brinjal/Baingan Curry Roti,Dinner,Indian,Vegan,Whole Wheat Flour | Chickpeas/Kabuli Chana | Brinjal/Baingan | Tomato/Tamatar,Prepare the matched ingredients together and serve as a balanced meal.,30
R01118,Indian Chickpeas/Kabuli Chana Capsicum/Bell Pepper Curry Roti,Dinner,Indian,Vegan,Whole Wheat Flour | Chickpeas/Kabuli Chana | Capsicum/Bell Pepper | Tomato/Tamatar,Prepare the matched ingredients together and serve as a balanced meal.,30
R01119,Indian Chickpeas/Kabuli Chana Tomato/Tamatar Curry Roti,Dinner,Indian,Vegan,Whole Wheat Flour | Chickpeas/Kabuli Chana | Tomato/Tamatar,Prepare the matched ingredients together and serve as a balanced meal.,30
R01120,Indian Chickpeas/Kabuli Chana Onion/Pyaz Curry Roti,Dinner,Indian,Vegan,Whole Wheat Flour | Chickpeas/Kabuli Chana | Onion/Pyaz | Tomato/Tamatar,Prepare the matched ingredients together and serve as a balanced meal.,30
R01121,Indian Chickpeas/Kabuli Chana Cucumber/Kheera Curry Roti,Dinner,Indian,Vegan,Whole Wheat Flour | Chickpeas/Kabuli Chana | Cucumber/Kheera | Tomato/Tamatar,Prepare the matched ingredients together and serve as a balanced meal.,30
R01122,Indian Chickpeas/Kabuli Chana Broccoli Curry Roti,Dinner,Indian,Vegan,Whole Wheat Flour | Chickpeas/Kabuli Chana | Broccoli | Tomato/Tamatar,Prepare the matched ingredients together and serve as a balanced meal.,30
R01123,Indian Chickpeas/Kabuli Chana Mushroom Curry Roti,Dinner,Indian,Vegan,Whole Wheat Flour | Chickpeas/Kabuli Chana | Mushroom | Tomato/Tamatar,Prepare the matched ingredients together and serve as a balanced meal.,30
R01124,Indian Chickpeas/Kabuli Chana Corn Curry Roti,Dinner,Indian,Vegan,Whole Wheat Flour | Chickpeas/Kabuli Chana | Corn | Tomato/Tamatar,Prepare the matched ingredients together and serve as a balanced meal.,30
R01125,Indian Chickpeas/Kabuli Chana Methi Leaves Curry Roti,Dinner,Indian,Vegan,Whole Wheat Flour | Chickpeas/Kabuli Chana | Methi Leaves | Tomato/Tamatar,Prepare the matched ingredients together and serve as a balanced meal.,30
R01126,Indian Lobia Potato/Aloo Curry Roti,Dinner,Indian,Vegan,Whole Wheat Flour | Lobia | Potato/Aloo | Tomato/Tamatar,Prepare the matched ingredients together and serve as a balanced meal.,30
R01127,Indian Lobia Carrot/Gajar Curry Roti,Dinner,Indian,Vegan,Whole Wheat Flour | Lobia | Carrot/Gajar | Tomato/Tamatar,Prepare the matched ingredients together and serve as a balanced meal.,30
R01128,Indian Lobia Green Peas Fresh Curry Roti,Dinner,Indian,Vegan,Whole Wheat Flour | Lobia | Green Peas Fresh | Tomato/Tamatar,Prepare the matched ingredients together and serve as a balanced meal.,30
R01129,Indian Lobia Spinach/Palak Curry Roti,Dinner,Indian,Vegan,Whole Wheat Flour | Lobia | Spinach/Palak | Tomato/Tamatar,Prepare the matched ingredients together and serve as a balanced meal.,30
R01130,Indian Lobia Cauliflower/Gobhi Curry Roti,Dinner,Indian,Vegan,Whole Wheat Flour | Lobia | Cauliflower/Gobhi | Tomato/Tamatar,Prepare the matched ingredients together and serve as a balanced meal.,30
R01131,Indian Lobia Okra/Bhindi Curry Roti,Dinner,Indian,Vegan,Whole Wheat Flour | Lobia | Okra/Bhindi | Tomato/Tamatar,Prepare the matched ingredients together and serve as a balanced meal.,30
R01132,Indian Lobia Brinjal/Baingan Curry Roti,Dinner,Indian,Vegan,Whole Wheat Flour | Lobia | Brinjal/Baingan | Tomato/Tamatar,Prepare the matched ingredients together and serve as a balanced meal.,30
R01133,Indian Lobia Capsicum/Bell Pepper Curry Roti,Dinner,Indian,Vegan,Whole Wheat Flour | Lobia | Capsicum/Bell Pepper | Tomato/Tamatar,Prepare the matched ingredients together and serve as a balanced meal.,30
R01134,Indian Lobia Tomato/Tamatar Curry Roti,Dinner,Indian,Vegan,Whole Wheat Flour | Lobia | Tomato/Tamatar,Prepare the matched ingredients together and serve as a balanced meal.,30
R01135,Indian Lobia Onion/Pyaz Curry Roti,Dinner,Indian,Vegan,Whole Wheat Flour | Lobia | Onion/Pyaz | Tomato/Tamatar,Prepare the matched ingredients together and serve as a balanced meal.,30
R01136,Indian Lobia Cucumber/Kheera Curry Roti,Dinner,Indian,Vegan,Whole Wheat Flour | Lobia | Cucumber/Kheera | Tomato/Tamatar,Prepare the matched ingredients together and serve as a balanced meal.,30
R01137,Indian Lobia Broccoli Curry Roti,Dinner,Indian,Vegan,Whole Wheat Flour | Lobia | Broccoli | Tomato/Tamatar,Prepare the matched ingredients together and serve as a balanced meal.,30
R01138,Indian Lobia Mushroom Curry Roti,Dinner,Indian,Vegan,Whole Wheat Flour | Lobia | Mushroom | Tomato/Tamatar,Prepare the matched ingredients together and serve as a balanced meal.,30
R01139,Indian Lobia Corn Curry Roti,Dinner,Indian,Vegan,Whole Wheat Flour | Lobia | Corn | Tomato/Tamatar,Prepare the matched ingredients together and serve as a balanced meal.,30
R01140,Indian Lobia Methi Leaves Curry Roti,Dinner,Indian,Vegan,Whole Wheat Flour | Lobia | Methi Leaves | Tomato/Tamatar,Prepare the matched ingredients together and serve as a balanced meal.,30
R01141,Indian Paneer Potato/Aloo Curry Roti,Dinner,Indian,Vegetarian,Whole Wheat Flour | Paneer | Potato/Aloo | Tomato/Tamatar,Prepare the matched ingredients together and serve as a balanced meal.,30
R01142,Indian Paneer Carrot/Gajar Curry Roti,Dinner,Indian,Vegetarian,Whole Wheat Flour | Paneer | Carrot/Gajar | Tomato/Tamatar,Prepare the matched ingredients together and serve as a balanced meal.,30
